5C,PY,NAu,NAf,NAC,NP,NWT,NWA,NR,AFs,NF,NT,NSF,NWDL,NPSDL,NNSDL,NSSDL,NQDL,NWAR,NPSAR,NNSAR,NSSAR,NFAR,SAD,NDR
0,2019,11,8,2,31,10,150,119,14,7,9,1,2692,58,17,27,6,6915,95,18,32,6,201,3
3,2019,4,2,2,21,15,152,47,4,7,0,2,1753,29,14,16,5,2917,35,9,21,1,162,0
0,2019,6,3,1,20,8,150,57,3,6,0,1,2303,31,13,17,1,4830,53,26,28,0,203,1
2,2019,6,4,1,26,12,147,72,2,7,2,1,925,21,3,11,5,920,14,1,4,0,127,2
9,2019,20,4,2,22,12,149,60,5,7,2,4,1264,27,6,21,1,2159,16,14,14,3,132,3
2,2019,12,5,2,17,7,129,44,9,7,0,2,563,12,1,3,0,1741,22,8,7,0,176,0
0,2019,14,4,3,20,16,152,60,9,5,0,3,1151,21,10,13,8,3659,44,21,27,0,307,0
10,2019,2,1,1,21,8,120,75,2,5,2,5,595,9,6,2,2,662,6,3,3,0,67,3
2,2019,6,5,3,27,16,150,70,11,8,0,3,960,17,3,12,0,3130,33,21,27,1,117,1
8,2019,3,4,2,17,6,150,90,4,4,0,2,727,15,2,5,3,1059,12,6,6,0,99,3
1,2019,8,4,1,20,12,150,55,3,5,5,1,825,11,9,8,2,1608,22,11,11,0,190,0
24,2019,7,1,1,24,14,149,78,4,7,2,1,474,8,0,3,1,523,4,2,1,0,80,3
4,2019,7,4,1,27,15,142,62,2,7,0,3,1223,24,6,16,6,1716,14,6,10,0,114,1
0,2019,5,2,2,19,10,150,60,3,7,0,2,1216,18,20,10,2,1887,20,14,17,0,72,0
1,2019,4,1,1,20,12,146,41,5,8,0,1,813,16,4,11,3,989,13,0,6,0,113,0
2,2019,7,4,3,16,12,151,50,1,5,0,5,961,16,10,8,0,1871,18,9,11,0,79,0
6,2018,10,4,3,25,16,149,75,2,8,0,3,1015,15,9,5,2,958,12,2,3,0,121,0
9,2018,5,2,1,20,4,195,15,3,6,8,1,496,11,2,7,1,1300,18,12,10,2,198,0
3,2018,2,1,1,29,5,146,62,4,10,2,6,1360,32,11,17,2,2499,35,9,20,0,134,0
3,2018,6,4,2,17,15,150,53,3,7,0,3,1405,36,13,20,3,1579,23,5,9,0,154,0
7,2018,10,4,2,28,10,144,79,7,8,0,3,1941,40,9,29,10,2786,28,16,20,1,119,0
5,2018,7,3,2,22,13,142,82,2,6,0,2,321,7,1,4,0,274,3,1,3,0,98,1
1,2018,9,5,2,25,17,150,78,6,6,2,1,2745,49,21,28,4,1520,16,3,9,1,302,0
7,2018,10,3,2,14,9,145,39,2,5,0,1,681,13,4,5,4,889,8,5,5,1,239,0
5,2018,12,7,1,22,13,150,67,4,5,0,2,2929,49,20,28,14,4153,38,14,14,0,187,1
8,2018,3,1,1,25,13,150,99,3,6,0,1,1180,20,7,8,1,2489,36,11,22,0,133,1
5,2018,10,4,1,36,16,150,79,1,7,2,8,872,20,7,14,1,2043,30,12,23,0,126,2
6,2018,1,2,2,21,9,149,68,3,5,0,1,1419,23,6,9,6,1661,12,8,2,0,113,0
11,2018,6,2,1,39,14,148,53,6,12,4,1,1226,25,10,12,2,2772,43,12,23,0,99,2
7,2018,10,6,2,24,16,150,70,4,7,0,3,3360,51,22,31,4,5193,46,12,16,0,184,0
13,2018,6,3,3,14,8,141,49,1,4,0,4,1513,22,18,18,15,2660,25,14,14,2,91,0
3,2018,12,4,1,29,22,145,55,1,8,2,3,2816,51,32,29,9,3507,36,19,13,0,126,0
3,2018,7,1,1,22,12,146,66,7,7,0,1,804,16,9,9,4,917,8,5,7,0,52,0
22,2018,5,1,1,22,11,143,42,2,10,2,0,628,11,7,10,4,887,16,9,8,0,107,0
20,2018,8,4,3,23,8,151,46,2,6,0,1,999,27,4,15,8,1934,30,6,17,0,173,0
2,2018,4,1,1,20,18,105,58,2,7,0,2,868,17,4,6,9,1772,14,4,13,1,121,0
7,2018,6,2,2,31,9,150,91,8,8,0,1,3435,75,25,42,38,8282,92,52,40,0,255,0
24,2018,10,7,3,22,8,150,42,3,7,0,3,346,5,2,2,3,565,10,0,2,0,222,0
3,2018,3,1,1,23,16,148,93,1,6,2,3,2019,36,11,18,15,1613,12,6,10,0,94,0
3,2018,10,5,2,28,12,150,56,5,7,0,4,929,12,5,7,15,2119,23,12,25,0,122,0
5,2018,8,2,1,16,15,155,30,7,4,0,2,936,20,8,13,0,797,5,1,4,0,76,0
25,2018,11,3,2,19,14,142,45,6,7,0,1,1745,41,7,22,6,2589,30,8,13,0,126,0
17,2018,5,1,1,25,7,140,55,1,9,0,4,1864,39,11,24,6,1641,20,13,17,0,110,0
3,2018,16,4,1,18,11,138,45,12,5,0,1,559,9,7,4,2,974,12,11,11,0,159,0
37,2018,3,1,1,31,10,150,123,3,10,0,1,930,20,3,11,7,2289,34,14,27,0,118,0
9,2018,2,1,1,31,19,149,78,1,10,0,1,6355,129,35,77,18,13865,148,46,86,0,290,0
4,2018,11,9,5,28,17,142,57,7,7,3,2,2231,38,19,22,13,4935,68,21,22,1,130,0
8,2018,16,7,2,27,15,143,66,2,6,0,1,1667,37,14,33,7,3253,36,23,16,0,279,0
8,2018,4,2,1,40,19,170,79,7,10,9,1,382,6,3,3,3,1199,12,6,5,2,273,0
4,2018,15,3,3,38,13,139,64,1,9,0,12,2545,43,25,24,24,5112,72,22,39,6,254,0
7,2018,2,1,1,21,14,150,72,2,7,0,1,1132,17,7,12,2,2363,28,5,15,0,117,0
18,2018,15,3,1,19,12,144,53,6,4,0,5,861,15,5,11,9,1983,21,8,6,0,132,0
14,2018,7,6,3,13,9,76,24,2,4,2,1,1366,28,8,12,5,3287,50,15,26,0,139,0
3,2018,16,2,1,26,15,148,70,4,12,0,1,3638,68,34,40,15,6673,68,39,42,2,109,0
13,2018,4,2,1,17,14,139,43,4,6,0,4,1312,29,6,18,4,846,13,2,7,0,96,0
2,2018,8,3,1,19,16,161,47,5,4,0,1,1073,17,12,10,5,1395,8,4,3,0,104,0
5,2018,15,4,3,26,18,150,62,5,10,0,1,1134,15,14,8,4,1172,10,3,12,0,191,0
2,2018,6,2,2,26,12,150,71,3,7,0,1,1480,36,4,22,0,2272,24,4,11,0,160,0
21,2018,8,4,3,29,12,150,135,2,4,4,1,1348,26,11,14,2,2707,27,13,11,0,62,0
6,2017,4,1,1,26,18,150,91,2,7,2,1,1284,22,10,11,3,2193,21,13,15,0,238,0
8,2017,4,3,2,28,7,147,50,0,10,3,1,1788,31,15,24,4,2235,22,15,14,0,190,0
6,2017,3,1,1,30,16,147,70,6,10,0,1,1472,33,7,10,10,2821,36,13,14,0,126,0
5,2017,2,1,1,16,13,146,35,2,7,0,2,3358,68,27,43,11,3459,26,7,16,0,68,0
2,2017,5,1,1,17,18,143,45,1,7,0,1,1090,22,6,14,7,1818,12,10,10,0,63,0
19,2017,4,2,1,26,9,150,67,10,7,2,1,1094,19,10,6,5,2174,28,9,15,2,133,0
6,2017,6,5,4,14,11,150,28,3,4,0,2,706,8,7,5,7,413,10,5,4,0,83,0
2,2017,25,5,2,27,7,150,75,7,6,3,3,1631,23,14,17,5,4924,41,34,27,6,144,0
1,2017,9,2,1,22,23,166,52,1,7,0,2,1108,19,10,8,4,1391,15,3,8,0,136,0
2,2017,4,2,1,23,14,150,64,2,6,4,1,1549,41,7,18,4,2498,37,7,18,0,147,0
13,2017,5,3,2,24,8,138,92,4,6,0,1,2318,41,21,23,11,4501,36,15,17,0,63,0
11,2017,7,3,2,28,18,155,83,3,10,0,0,808,16,5,9,0,1232,21,2,14,0,105,0
21,2017,10,2,2,23,7,149,104,3,6,0,1,1146,31,7,13,3,1848,24,13,10,0,94,0
5,2017,11,5,4,25,16,143,112,7,8,0,1,1187,16,8,5,7,2140,24,13,17,0,149,0
12,2017,11,3,1,25,15,149,52,3,10,0,0,810,16,6,11,1,1192,16,5,7,0,118,0
21,2017,2,2,1,31,11,145,153,1,9,3,0,4122,94,26,49,22,5355,56,34,26,0,123,0
12,2017,59,8,1,21,11,153,53,13,5,2,4,755,15,0,6,12,1375,22,2,11,1,112,0
9,2017,10,4,3,32,18,148,71,6,8,3,1,864,17,4,8,3,2859,42,17,27,1,154,0
136,2017,9,5,2,21,8,148,51,2,8,0,1,736,18,0,10,6,1326,18,6,4,0,163,0
9,2017,5,4,2,26,14,150,54,6,8,0,3,815,15,0,7,4,1243,13,5,5,0,125,0
16,2017,9,3,1,25,10,151,74,7,7,2,0,758,19,3,6,6,1030,11,3,8,1,53,0
17,2017,6,2,2,24,13,150,90,2,8,2,0,417,11,2,9,1,371,3,1,4,0,90,0
6,2017,6,1,1,24,14,149,72,4,7,0,1,522,8,4,4,0,977,15,8,8,0,62,0
17,2017,5,2,1,22,14,143,68,4,8,0,0,1088,21,7,13,2,3145,40,27,30,3,143,0
14,2017,17,13,6,28,10,150,109,17,8,0,0,1377,25,7,12,8,2696,25,17,11,0,216,0
27,2017,14,5,2,28,11,144,76,6,12,2,1,1008,24,7,15,9,1409,18,1,7,0,124,0
15,2017,10,3,2,26,13,150,62,6,8,0,1,753,8,7,8,3,1533,15,14,5,0,165,0
28,2017,9,4,2,28,11,141,89,4,8,0,0,2393,59,19,32,8,7852,110,74,61,5,193,0
40,2017,5,1,1,33,15,150,90,2,6,0,0,1966,41,16,22,12,5770,69,34,17,0,193,0
7,2017,16,7,3,23,16,153,61,5,7,0,0,2760,43,23,31,15,4358,29,23,34,0,139,0
15,2017,28,8,4,18,12,159,48,17,4,0,1,2139,43,12,30,9,2219,26,16,18,3,94,0
23,2017,9,3,3,15,10,141,49,8,5,0,0,1325,15,10,12,12,3468,40,17,27,1,133,0
23,2017,8,4,2,30,13,149,101,3,8,3,1,4862,83,49,51,48,9292,107,53,66,0,147,0
7,2017,6,1,1,18,14,141,58,6,7,0,0,353,4,2,2,0,443,6,0,4,0,135,0
24,2017,8,4,1,24,8,150,91,7,6,0,6,826,15,6,8,1,1179,12,7,7,0,149,0
45,2017,5,1,1,23,10,143,71,3,7,0,0,303,5,2,3,0,202,7,0,5,0,82,0
39,2017,7,1,1,29,7,124,55,2,9,0,1,2297,51,14,25,13,5389,53,34,31,3,173,0
51,2017,4,1,1,26,15,151,92,5,7,0,0,751,12,4,12,11,4589,73,41,57,0,99,0
30,2017,8,4,2,28,8,152,58,4,10,2,0,1711,22,16,10,4,3617,45,19,30,1,121,0
17,2016,4,2,1,17,10,149,56,6,6,0,1,935,12,8,5,2,1617,16,4,8,0,141,0
18,2016,3,3,2,36,7,165,59,5,5,3,0,796,12,6,6,4,3460,66,24,37,0,147,0
39,2016,2,1,1,21,11,151,58,3,4,0,6,1573,38,8,18,9,5368,78,25,40,0,116,0
19,2016,13,6,1,25,15,144,104,6,5,2,2,1202,20,3,12,9,3092,42,22,33,1,148,0
46,2016,11,3,2,28,8,156,83,8,10,3,3,2568,55,14,33,12,4865,59,18,32,0,194,0
36,2016,6,3,1,16,17,132,53,7,4,0,0,1517,28,16,15,14,4491,62,31,37,0,176,0
22,2016,6,2,1,25,12,143,60,4,10,0,1,2450,34,26,25,15,1760,18,16,13,0,125,0
20,2016,2,1,1,16,11,133,33,3,6,0,0,2879,40,33,33,4,3591,30,10,19,0,4,0
10,2016,7,2,1,22,8,141,61,2,5,0,2,1187,12,5,10,10,2360,29,4,24,0,96,0
20,2016,6,2,1,24,13,148,108,4,7,0,4,1559,35,13,22,9,2501,32,6,20,0,76,0
19,2016,2,1,1,20,16,150,77,2,9,2,0,3301,48,29,30,13,3768,25,7,9,0,71,0
14,2016,5,1,1,19,7,146,57,3,6,0,0,2838,57,25,33,6,4162,51,16,33,1,104,0
8,2016,6,1,1,22,14,149,63,2,8,2,0,476,4,5,5,0,583,8,2,2,0,158,0
45,2016,10,3,1,35,10,150,52,6,7,3,3,1508,21,11,19,4,2205,31,7,10,0,124,0
26,2016,4,3,1,28,14,148,85,3,8,2,0,504,11,1,4,0,602,9,1,3,0,135,0
47,2016,13,5,4,21,11,150,55,2,8,0,5,358,6,0,6,5,424,5,2,1,0,66,0
19,2016,7,1,1,45,16,150,73,8,6,0,0,1271,23,7,13,1,2773,35,15,20,0,187,0
31,2016,10,4,3,23,14,183,61,8,9,0,1,1010,18,8,13,3,2580,43,12,18,0,99,0
8,2016,12,6,3,33,11,119,66,8,10,0,2,779,12,5,7,10,2280,29,10,12,1,118,0
10,2016,10,3,2,15,12,149,35,4,3,0,3,1861,19,16,11,10,3240,36,14,26,0,214,0
22,2016,8,6,4,25,12,149,62,7,9,0,0,2609,46,20,26,3,2158,21,9,11,0,33,0
22,2016,9,1,1,24,13,150,85,3,9,0,0,818,13,6,10,0,1520,8,9,9,0,116,0
33,2016,9,4,3,13,11,133,54,12,4,0,0,959,17,8,8,12,1427,20,7,7,0,112,0
35,2016,2,1,1,19,13,128,51,5,7,0,0,834,16,3,10,7,2219,23,6,13,0,155,0
21,2016,9,3,1,32,12,131,88,4,11,4,2,631,14,3,5,1,1186,14,5,5,0,106,0
28,2016,12,1,1,26,17,137,79,1,10,0,4,829,14,6,7,0,1692,29,7,19,0,325,0
24,2016,4,2,2,36,13,150,47,7,17,0,0,2255,29,18,22,21,4290,52,23,28,4,237,0
46,2016,14,4,2,16,17,158,37,8,4,0,2,1103,26,5,21,10,1332,21,5,13,0,162,0
7,2016,7,5,1,32,8,151,55,1,10,0,2,1244,22,6,18,5,3709,65,15,30,0,99,0
21,2016,11,4,2,20,10,145,59,4,7,0,0,1034,13,5,11,8,3398,60,14,42,0,138,0
132,2016,11,2,2,20,8,145,59,2,7,0,4,650,12,1,7,3,3106,58,23,24,2,151,0
27,2016,10,3,1,22,16,146,44,4,7,0,0,2320,43,14,23,9,6279,78,21,37,3,142,0
22,2016,6,3,2,23,14,145,50,3,7,2,0,3107,52,26,39,13,4051,21,23,19,0,150,0
38,2015,5,4,2,14,12,146,37,1,4,0,3,531,11,5,9,0,606,11,1,4,0,118,0
7,2015,10,4,1,9,13,141,28,2,4,0,1,1117,24,11,18,12,1880,13,6,4,0,110,0
30,2015,5,3,2,20,10,149,51,4,5,0,0,1168,18,15,19,1,1839,20,19,17,0,192,0
29,2015,4,1,1,16,21,150,56,2,5,0,0,759,15,5,10,1,376,3,0,1,0,59,0
23,2015,9,9,2,17,12,152,30,6,5,0,7,553,6,6,3,2,1194,14,8,11,0,130,0
26,2015,2,1,1,17,9,146,65,3,7,0,3,2385,61,18,28,7,5605,82,30,30,0,152,0
31,2015,9,4,3,23,13,154,59,0,7,0,1,3181,58,27,40,19,5211,67,27,50,0,154,0
26,2015,6,2,1,22,14,149,59,6,9,0,1,998,24,7,9,0,1251,9,3,4,0,110,0
16,2015,2,1,1,15,14,149,52,3,4,0,0,1502,31,13,18,0,3142,27,13,18,1,203,0
11,2015,7,1,1,18,15,150,69,2,6,0,0,761,8,6,5,5,1481,11,5,6,0,122,0
23,2015,6,5,2,15,10,152,65,4,4,0,0,1346,22,14,15,3,2599,27,13,14,0,149,0
13,2015,8,2,1,20,9,146,61,9,6,0,0,491,5,5,5,5,885,4,4,4,1,54,0
8,2015,3,2,1,31,14,150,54,3,7,5,1,1629,34,10,18,7,3136,67,9,25,0,174,0
78,2015,5,1,1,17,10,117,30,4,4,4,0,1645,30,18,23,3,4014,58,17,45,0,161,0
47,2015,5,4,1,23,13,152,86,3,7,0,4,2669,48,18,21,17,4555,49,21,26,0,131,0
136,2015,6,3,1,12,9,154,30,4,3,0,0,1457,25,15,16,3,1447,8,6,11,1,62,0
11,2015,12,5,1,21,11,149,45,4,8,0,0,831,19,6,14,1,481,3,2,4,0,61,0
16,2015,8,3,2,25,14,130,71,2,12,2,1,1944,32,9,23,20,2928,35,15,22,0,158,0
116,2015,21,13,3,22,15,150,56,4,6,2,1,725,16,5,5,3,1775,21,17,15,1,82,0
25,2015,17,2,1,19,9,153,71,8,4,2,1,818,21,5,11,2,1431,22,6,12,0,78,0
63,2015,6,3,3,22,12,153,68,5,6,0,8,1631,23,16,19,4,5433,64,39,42,0,156,0
26,2015,5,2,2,16,14,125,43,2,5,0,0,897,8,11,6,8,2122,20,8,10,1,122,0
15,2015,7,2,2,42,11,145,60,3,6,0,0,893,11,6,9,1,2567,31,16,18,0,132,0
6,2015,4,1,1,26,13,150,35,1,4,0,0,1094,15,8,10,3,1169,7,3,5,0,38,0
16,2015,3,2,1,54,13,149,57,3,8,4,0,600,9,8,5,0,444,2,0,3,0,57,0
40,2014,5,2,2,38,12,151,70,3,8,0,1,562,9,6,6,0,799,7,1,1,0,48,0
18,2014,7,2,1,18,12,150,38,4,9,0,0,1420,30,17,20,2,2362,25,6,10,0,171,0
25,2014,2,1,1,33,11,150,66,2,6,0,0,3005,62,24,45,29,4728,40,23,34,1,163,0
22,2014,6,5,3,28,7,144,64,5,4,3,0,1483,37,8,25,5,7583,123,39,54,0,147,0
111,2014,7,3,2,36,16,146,84,3,5,0,0,828,13,6,10,1,1437,16,6,18,2,140,0
62,2014,2,1,1,47,11,148,49,1,6,0,0,2167,45,22,26,15,4569,43,25,20,0,82,0
36,2014,4,1,1,13,10,147,67,3,2,0,1,845,17,7,10,2,1233,14,4,5,0,99,0
79,2014,14,4,4,20,14,144,39,2,5,0,0,945,18,5,9,0,1520,12,11,10,0,126,0
44,2014,4,4,1,10,13,150,35,0,3,0,0,1425,23,15,13,8,1789,10,9,11,0,108,0
45,2014,11,2,2,24,11,147,80,4,11,0,0,1939,26,13,20,21,2991,27,16,19,0,114,0
52,2014,6,1,1,39,11,123,71,1,8,0,0,1551,32,14,19,12,2546,33,11,22,0,148,0
50,2014,18,4,1,42,14,171,72,5,7,0,2,1659,28,17,25,2,3164,48,21,35,0,205,0
117,2014,4,1,1,30,13,149,45,3,6,0,1,2144,43,19,16,9,2898,38,16,8,0,293,0
106,2014,10,2,1,47,6,148,56,6,6,0,0,1449,19,20,16,9,3359,44,17,20,0,79,0
73,2014,10,3,2,22,16,138,60,4,7,0,0,1071,20,5,18,0,1102,12,3,8,1,82,0
36,2014,3,1,1,27,11,149,73,1,10,0,2,1083,17,12,7,3,2051,36,2,15,1,105,0
25,2014,4,1,1,35,16,148,42,3,5,0,0,594,12,6,13,2,556,7,4,6,0,72,0
21,2014,2,1,1,26,17,152,85,2,7,0,0,2031,43,20,26,8,3750,35,12,25,0,163,0
87,2014,6,3,2,16,12,149,53,2,4,0,0,1543,29,10,21,6,3071,38,13,17,0,127,0
74,2014,5,2,2,20,15,149,41,2,15,0,0,1107,24,6,7,1,710,0,1,0,0,48,0
63,2014,19,3,2,18,15,152,38,9,5,0,0,931,18,14,11,3,1380,11,3,9,0,106,0
7,2013,5,1,1,21,13,149,57,2,8,0,0,1060,22,9,19,3,1324,13,6,9,0,69,0
42,2013,10,3,2,23,15,150,84,7,5,7,0,868,17,14,11,1,685,9,6,7,0,49,0
22,2013,5,4,3,16,9,150,64,4,4,0,0,433,11,6,7,1,179,3,0,0,0,104,0
16,2013,5,3,1,16,7,141,53,2,9,2,0,700,8,6,4,6,1135,18,9,10,2,92,0
45,2013,3,2,2,27,13,147,78,2,8,5,3,1058,21,11,13,1,1345,6,10,5,0,105,0
0,2019,6,2,2,26,14,146,71,2,6,0,5,1482,30,13,19,10,2172,20,11,11,0,123,0
0,2019,12,2,1,26,16,149,55,10,7,0,1,432,5,1,4,3,730,13,2,8,0,83,0
0,2019,21,4,1,31,12,139,78,12,5,4,9,1839,30,12,24,15,3399,49,14,31,0,170,2
0,2019,6,3,1,24,12,152,35,3,6,0,2,1108,17,7,9,2,2219,29,11,16,0,216,0
0,2019,4,2,1,22,16,154,62,2,8,0,3,2447,39,14,26,11,2798,24,15,16,0,193,1
0,2019,7,3,2,22,14,150,85,3,6,0,2,117,3,0,1,0,3002,63,23,27,1,12,0
0,2019,7,3,1,19,13,181,43,3,7,0,2,2105,36,15,27,4,2094,18,7,8,0,131,1
0,2019,6,1,1,23,14,149,69,3,7,0,2,1100,23,16,15,6,1248,17,10,11,1,117,1
0,2019,13,9,1,22,17,150,53,2,8,0,2,1388,31,8,13,9,1386,12,8,9,0,243,2
1,2019,4,1,1,16,7,154,40,3,7,0,1,3012,45,27,30,17,4901,27,27,18,3,224,1
0,2019,2,2,2,9,14,56,17,0,4,0,1,1295,20,13,16,10,1956,9,8,10,0,183,0
0,2019,11,3,2,22,11,149,68,2,6,0,1,853,17,3,8,1,661,2,1,1,0,79,2
1,2019,9,4,2,24,13,144,82,3,4,0,2,1149,17,9,9,5,3512,48,18,22,1,133,1
1,2019,7,6,1,24,10,151,59,17,8,0,2,4794,79,49,47,33,7368,62,38,34,0,201,0
0,2019,6,2,1,26,7,126,76,7,8,0,3,2417,42,23,31,7,2360,26,8,16,0,41,1
0,2019,8,4,2,25,14,149,65,2,11,0,1,868,17,7,9,0,1483,16,7,5,0,96,0
0,2019,7,4,2,25,14,150,72,6,10,2,10,1124,22,6,16,6,4464,46,21,27,1,238,0
0,2019,4,4,2,22,14,151,42,9,7,0,5,1142,21,6,7,5,1978,19,19,14,0,117,3
0,2019,7,2,1,18,9,146,40,6,9,0,1,1266,25,5,7,1,1988,24,8,11,0,157,2
0,2019,12,4,3,23,9,149,82,10,5,0,13,1214,16,12,7,11,1552,16,1,9,0,123,1
0,2019,8,1,1,23,5,143,62,2,7,0,3,2075,38,23,33,15,4686,52,28,37,0,189,1
0,2019,16,2,2,29,18,150,64,9,8,0,3,1617,17,18,18,9,1958,17,6,8,0,141,3
0,2019,2,1,1,24,15,144,53,4,8,0,1,1708,37,13,22,5,3301,25,14,20,1,69,1
3,2019,14,9,3,31,13,132,47,9,10,0,1,649,10,3,8,7,1987,34,8,28,0,160,2
0,2019,4,1,1,16,14,157,32,1,5,0,1,824,13,5,6,10,2001,26,18,18,0,123,1
1,2019,9,3,2,15,7,148,30,2,7,0,1,1440,36,6,20,13,2355,24,11,16,0,138,1
1,2019,13,12,3,13,9,102,22,10,2,0,1,1289,24,10,16,12,2346,27,7,14,0,212,1
1,2019,13,7,4,25,13,151,69,4,8,0,1,730,14,0,3,0,2008,25,6,6,2,111,0
0,2019,4,1,1,22,15,151,57,1,8,0,3,599,8,7,4,0,728,5,5,3,0,99,2
4,2019,9,5,2,39,9,150,108,4,10,0,6,1547,31,7,23,12,1757,24,6,8,0,113,1
2,2019,6,2,1,23,6,143,62,7,7,0,1,2091,35,10,26,11,3562,42,31,28,3,121,2
0,2019,4,1,1,20,17,152,48,4,4,0,3,1456,32,8,25,8,2713,30,21,17,0,242,1
4,2019,14,5,2,22,10,149,57,11,7,0,1,421,2,3,2,0,1880,24,14,20,2,133,2
7,2019,45,31,10,26,17,148,31,1,2,2,1,562,11,4,9,0,713,9,1,4,0,46,2
1,2019,10,2,1,19,11,151,34,2,4,0,1,992,16,7,9,5,2570,34,19,19,0,223,0
2,2019,6,2,2,36,17,154,155,4,8,0,3,1285,19,6,8,12,1702,20,5,14,0,75,2
1,2019,5,1,1,29,13,148,69,2,8,0,2,2600,32,41,32,19,6917,64,19,32,0,239,1
1,2019,13,4,3,28,11,146,83,7,6,2,3,2758,43,29,26,11,3631,30,11,10,0,246,0
2,2019,6,1,1,34,16,150,56,7,6,2,3,2990,61,19,29,14,6576,108,27,40,2,179,0
1,2019,9,4,2,18,14,149,44,6,5,0,1,1508,22,13,17,0,1853,17,10,10,6,188,3
1,2019,11,4,3,33,13,49,93,2,6,0,4,1340,27,19,22,0,727,11,2,7,0,210,1
1,2019,4,1,1,18,14,144,57,1,8,0,2,1625,30,15,16,1,5884,116,40,61,0,46,0
4,2019,8,2,1,31,12,150,57,6,9,0,1,1176,18,4,12,5,1166,9,6,8,0,172,0
5,2018,2,1,1,21,9,144,84,2,8,0,1,1089,25,7,15,10,2217,24,14,16,0,85,0
4,2018,13,6,2,30,10,151,65,5,7,2,4,1805,30,17,13,4,4613,78,17,48,0,273,1
4,2018,12,1,1,27,21,151,64,2,12,0,1,2548,43,24,26,8,3571,31,18,26,0,122,0
7,2018,12,4,2,21,14,137,55,5,4,0,3,821,16,6,8,1,1366,17,10,11,2,99,0
4,2018,5,2,1,21,13,150,50,4,5,0,1,959,18,3,10,10,2342,34,13,21,0,142,0
1,2018,6,1,1,23,9,136,58,3,7,0,8,2287,46,12,35,14,2833,20,5,11,0,112,1
2,2018,17,3,1,24,10,150,63,2,7,0,1,1594,31,19,20,13,3877,57,26,36,0,193,2
1,2018,10,2,2,34,12,147,75,4,11,0,2,2567,49,24,31,2,4397,27,15,27,0,115,0
6,2018,3,2,2,15,9,147,41,0,5,0,2,2963,51,32,40,12,3898,19,19,19,0,98,0
3,2018,16,3,2,24,9,143,89,4,5,0,1,1440,42,4,14,0,2138,16,9,5,1,201,0
5,2018,7,1,1,31,15,142,80,1,7,0,6,1467,34,11,17,3,2675,28,11,16,0,91,0
2,2018,4,1,1,26,12,146,47,1,9,0,6,1200,19,10,19,4,1980,17,4,6,1,116,0
2,2018,4,3,2,24,9,149,67,3,6,0,3,948,20,11,9,0,1211,6,9,1,0,105,3
3,2018,16,6,2,28,22,144,118,13,6,0,2,945,11,6,9,2,1582,23,7,14,0,198,1
2,2018,5,1,1,16,19,153,36,3,4,0,1,1597,25,12,12,4,4645,58,21,44,1,229,0
10,2018,15,7,2,18,15,174,44,9,2,3,10,979,18,8,6,3,2275,27,7,6,0,130,2
7,2018,9,1,1,15,9,70,24,1,3,0,3,514,10,3,7,0,447,8,1,5,0,53,2
1,2018,12,5,2,21,11,150,62,2,4,0,5,326,6,1,4,0,280,2,3,2,0,147,0
2,2018,6,3,2,16,12,152,46,3,4,0,1,1578,32,15,19,10,3734,50,20,35,1,174,0
7,2018,2,1,1,23,12,159,68,2,9,0,1,3776,68,14,37,29,1736,28,4,13,0,140,0
5,2018,5,1,1,22,8,152,79,2,5,0,2,1897,36,17,25,4,3194,28,15,19,0,103,0
9,2018,3,1,1,28,15,146,73,4,8,0,1,921,15,7,12,3,1241,10,8,8,0,102,0
7,2018,8,4,1,11,14,148,19,4,3,0,1,676,9,5,6,0,618,6,2,3,0,54,0
11,2018,6,1,1,34,15,150,63,2,8,0,7,2516,56,10,29,11,3451,29,9,16,0,212,0
2,2018,4,3,1,27,8,149,60,3,9,2,5,2260,41,17,21,14,5040,74,24,34,0,85,0
14,2018,4,1,1,36,10,145,87,5,5,0,5,731,14,2,6,1,1874,25,10,12,0,186,0
9,2018,9,1,1,25,15,151,71,6,5,2,2,646,7,8,6,10,3587,38,31,16,0,236,0
2,2018,1,1,1,12,8,157,51,0,4,0,0,2724,60,22,44,9,2803,54,23,39,0,112,0
13,2018,11,4,1,23,9,147,58,2,7,0,1,1471,25,18,14,3,2130,15,12,13,0,133,0
26,2018,4,4,2,43,11,142,183,8,4,0,15,1542,39,5,17,5,4353,44,28,25,0,167,0
11,2018,15,6,2,33,13,150,78,13,9,0,6,1562,30,11,17,8,3451,34,18,19,0,89,0
6,2018,8,3,3,16,12,150,51,3,5,0,3,457,6,1,6,1,250,1,2,1,0,106,0
13,2018,8,4,2,15,7,116,49,5,6,0,1,500,7,5,1,0,653,5,1,3,0,108,0
2,2018,3,2,1,26,11,157,64,3,5,0,5,2850,54,16,25,21,6175,67,31,40,1,116,0
8,2018,5,1,1,18,13,147,67,2,4,0,1,3109,63,26,34,15,7360,75,55,48,2,287,0
11,2018,3,1,1,29,14,144,112,4,6,0,2,4111,68,16,40,50,10875,105,40,65,0,275,0
6,2018,7,5,1,30,8,148,78,7,8,0,2,2285,36,24,24,7,5352,70,21,31,0,132,0
16,2018,4,3,2,25,10,148,87,5,5,2,1,1647,32,9,15,3,3350,49,12,22,0,137,0
12,2018,9,2,1,21,11,154,64,4,6,0,3,1103,26,9,12,3,1181,13,7,6,0,91,0
